    0.10   -2.241713349852539   1.7100974855804583
    0.15   -3.0711601037169327   2.6943349906512393
    0.20   -4.0403177472861325   4.035469410666921
    0.25   -5.1486159644240015   5.74970611340178
    0.30   -6.396653671611328   7.930355617620481
    0.35   -7.7840500433007795   10.625338250678968
    0.40   -9.310284894570248   13.905072371852459
    0.45   -10.976382994715028   17.813427846033512
    0.50   -12.781292360262205   22.86622935468719
    0.55   -14.72614191422407   28.04364043938964
    0.60   -16.809452231875916   34.91384578401303
    0.65   -19.032172290830918   43.41002387926454
    0.70   -21.393484854440914   52.62746496306807
    0.75   -23.895741635404175   64.14944993454407
    0.80   -26.535099029892574   77.13694158176557
    0.85   -29.315055618403697   84.24808011823765
    0.90   -32.23368625650024   110.50799534991582
    0.95   -35.29201267388672   123.94835562168655
    1.00   -38.487548474358775   154.56723073029988
    1.05   -41.82448197237221   166.16505658232944
    1.10   -45.29844044685785   214.5831642828261
    1.15   -48.91247325111309   251.29047327160455
    1.20   -52.66811542305018   291.2827135488995
    1.25   -56.5590095512287   343.52535054944855
    1.30   -60.59167601428699   395.84213749935867
    1.35   -64.76195112247063   467.6740449089534
    1.40   -69.07288801806678   538.3011823143347
    1.45   -73.5229991204783   621.3881305861289
    1.50   -78.10941443906269   728.5320003854471
    1.55   -82.8376801686698   852.5956662700384
    1.60   -87.70187974527865   983.4523862000772
    1.65   -92.71051776501592   1138.2892828513463
    1.70   -97.85495024904827   1274.929485792135
    1.75   -103.13585979326862   1516.686024280938
    1.80   -108.56079499288674   1678.0174264871193
    1.85   -114.12497186109528   2043.2828841093954
    1.90   -119.82399700307546   2334.9054029199697
    1.95   -125.66490273845393   2745.3998060624745
    2.00   -131.64811012515355   3062.8315372777515
    2.05   -137.77069472280215   3649.2198641061304
    2.10   -144.01858521350738   2101.0727972865457
    2.15   -150.4193093360257   4354.553941197428
    2.20   -156.951738116609   4574.677688146315
    2.25   -163.62289182855804   6298.916390705273
    2.30   -170.44108103789853   7578.005784463885
    2.35   -177.39864013544124   8875.066671349887
    2.40   -184.49557241016748   4535.062907555057
    2.45   -191.7318811477288   11659.094617312894
    2.50   -199.09298014510415   10755.825172161125
    2.55   -206.6049784945809   11525.85840825618
    2.60   -214.25093312816216   17113.765554830115
    2.65   -222.04383010878155   18098.681847023436
    2.70   -229.96767794171546   24853.94117247755
    2.75   -238.03031440636883   27485.311110493913
    2.80   -246.25277581036121   34379.50704524319
    2.85   -254.58744889353292   33071.92908227058
    2.90   -263.07332137309277   45854.348820485524
    2.95   -271.69172904503455   50059.63925401883
    3.00   -280.44887734968853   61728.23302391083
    3.05   -289.3553528948012   70436.97343087442
    3.10   -298.40120672822417   87599.86208015257
    3.15   -307.57893192594634   93913.88700325647
    3.20   -316.89558730419924   108474.67733844646
    3.25   -326.3551500285391   128154.00094143602
    3.30   -335.95181262927014   131351.78417079165
    3.35   -345.68750509890083   190778.33031898714
    3.40   -355.5643931751449   222761.28559525192
    3.45   -365.5759621402045   183872.28579208365
    3.50   -375.73101101051077   249656.93816781786
    3.55   -386.0251977113146   367198.8964434871
    3.60   -396.45610101477814   360931.52114838536
    3.65   -407.0260095908083   473333.6318079952
    3.70   -417.734919051065   392016.8004628948
    3.75   -428.5828250051266   594732.0304985815
    3.80   -439.5724052117476   695376.770199431
    3.85   -450.69560882257315   970580.9953580673
    3.90   -461.9689337019155   940521.2515581927
    3.95   -473.3758782527628   1354918.6769616674
    4.00   -484.9160236577233   1551321.4438187003
    4.05   -496.6010594015245   822188.0718580398
    4.10   -508.43141067971504   2254112.2445011423
    4.15   -520.3884658417015   2648173.7742961845
    4.20   -532.4875845782938   2268767.174713491
    4.25   -544.7323063569539   3722014.586893156
    4.30   -557.1060883878584   3396303.8430801113
    4.35   -569.629091492088   3707860.643558214
    4.40   -582.2842451131987   3477400.728056874
    4.45   -595.0892292967396   5850825.013875462
    4.50   -608.0187914245165   8667979.577643322
    4.55   -621.0871304100367   9548731.788678858
    4.60   -634.2942392990549   11798648.418130748
    4.65   -647.6638081759495   12710813.759512678
    4.70   -661.1529604544477   14096488.49558468
    4.75   -674.7851473892981   7701118.354738492
    4.80   -688.5606160021888   3689187.2682606736
    4.85   -702.4710521661735   22575664.687016807
    4.90   -716.5205685854651   17291688.921153773
    4.95   -730.7091633429301   35605167.35845618
    5.00   -745.0368345189374   43652751.26909485
    5.05   -759.5035801913579   55501567.229625866
    5.10   -774.1093984355654   66931675.030944444
    5.15   -788.8542873244365   64024173.90126189
    5.20   -803.7382449283486   45350358.55749921
    5.25   -818.7612693151834   111935995.62649846
    5.30   -833.9233585503243   43553370.415870935
    5.35   -849.2245106966567   172932549.22671384
    5.40   -864.6647238145688   82038486.54998411
    5.45   -880.2386313028419   202438686.73543
    5.50   -895.9568649391804   253741186.6693815
    5.55   -911.8197095642024   250247472.50604945
    5.60   -927.8161471223641   459219604.37348443
    5.65   -943.9401317468887   409402094.70925885
    5.70   -960.2261739922623   630000742.8021698
    5.75   -976.6516610698718   437336590.5364992
    5.80   -993.2165960597363   906583613.5351571
    5.85   -1009.8840643246214   866242073.849215
    5.90   -1026.7210351988947   1238265626.1430774
    5.95   -1043.6908934314458   70810428.6592028
    6.00   -1060.7933275848507   1461043788.0418036
    6.05   -1078.054290201966   2273547317.913013
    6.10   -1095.4346902833322   1347761961.4503157
    6.15   -1112.9674694786463   1880356637.0408258
    6.20   -1130.6326070212613   1277613104.398408
    6.25   -1148.4087939145263   128800393.53254463
    6.30   -1166.3941760356104   184985520.0293087
    6.35   -1184.4621874713675   115641918.19420575
    6.40   -1202.690754863689   58736099.20048243
    6.45   -1221.0436944110072   6857481448.459557
    6.50   -1239.5580749420865   4144616746.3397164
    6.55   -1258.188940474616   14448922619.395897
    6.60   -1276.9741465236802   4751115462.742588
    6.65   -1295.8749244361325   31660773.782735877
    6.70   -1314.9783039657389   4416285674.087121
    6.75   -1334.1489845619922   4869143691.753127
    6.80   -1353.4826943267028   791306452.6267986
    6.85   -1372.9637705989896   11774729127.902395
    6.90   -1392.5671353159662   224660527.34623444
    6.95   -1412.2920694174602   34409087539.793686
    7.00   -1432.2337468523494   1070041299.6184514
    7.05   -1452.2451602467368   1823739421.098745
    7.10   -1472.4174903723479   18473962.89699372
    7.15   -1492.7380260802631   5494727.979056967
    7.20   -1513.174904333614   123474514080.13083
    7.25   -1533.769196502277   5131608396.219698
    7.30   -1554.5689558497754   7932583649.345241
    7.35   -1575.3563353612108   618235755.5829861
    7.40   -1596.3583878583372   385769.93859951023
    7.45   -1617.5092693396284   2226438284.3847017
    7.50   -1638.799393027514   15381764117.339403
    7.55   -1660.299474046081   22702789636.6137
    7.60   -1681.7769030664722   4660616703.489439
    7.65   -1703.4844928480422   149893138.35856643
    7.70   -1725.3208279758642   18038666459.869164
    7.75   -1747.3067696170208   19667460211.547276
    7.80   -1769.3350734128544   2804793053.7078876
    7.85   -1791.6745816924315   16389095086.4253
    7.90   -1814.0779802883728   2145413334.642002
    7.95   -1836.6094490271873   595628312.2459732

