#l[fm^-2]   alpha[fm^-2]    C[MeV]             D[MeV]        B(2)=0.3MeV B(3)=3MeV
0.0025     0.01085409      -1.106057          -1.159333      
0.0900     0.01085514      -13.493590         2.150388     
0.3025     0.01085640      -39.797327         24.965545    
0.6400     0.01085554      -80.013554         81.336340    
1.1025     0.01085210      -134.141484        191.491264   
1.6900     0.01085481      -202.185387        379.175010   
2.4025     0.01085130      -284.138103        683.999621   
3.2400     0.01086136      -380.015170        1143.332900  
4.2025     0.01085691      -489.792808        1884.506079  
5.2900     0.01085517      -613.485357        2977.884003  
6.5025     0.01084950      -751.085499        4589.004608  
7.8400     0.01084884      -902.604164        7067.645881  
9.3025     0.01084997      -1068.038344       10667.304476 
10.8900     0.01085217      -1247.387431      16133.941591 
12.6025     0.01085409      -1440.650123      24382.008195 
14.4400     0.01084667      -1647.808037      36688.658380 
16.4025     0.01085322      -1868.905655      52963.123627 
18.4900     0.01087420      -2103.948323      80952.129573 
20.7025     0.01085536      -2352.819143      119013.695269
23.0400     0.01085344      -2615.638250      190732.889176
